transaction_id,payment_time,payer_id,payee_id,payment_amount,payment_currency,payment_method,payment_purpose,vendor_id,payee_country,vendor_country,vendor_industry,approval_status,reject_reason
316301c7-120e-445e-b858-ad3b9cc29d74,50:32.3,COMP0007,PAYEE0397,506.7,JPY,ACH,Unusual Transfer - Review Required,VEND0011,Australia,China,Adult Entertainment,APPROVED,
4128e247-df39-498b-89a6-612e9945611f,51:32.3,COMP0045,PAYEE0128,834.1,EUR,Credit Card,Payroll,VEND0369,China,France,Art & Antiques Dealers,APPROVED,
c7ea4278-c6e8-4720-b343-8b6ac3732ed3,35:32.3,COMP0066,PAYEE0379,1164.67,CAD,Check,Professional Development,VEND0405,Australia,Australia,Precious Metals Trading,APPROVED,
38fa5140-818a-40c7-9594-974bb15472d0,15:32.3,COMP0009,PAYEE0446,762.82,GBP,Check,IT Support,VEND0112,USA,China,Online Gambling,APPROVED,
5a21711b-706f-43ea-806c-5c9bd635f2a6,39:32.3,COMP0008,PAYEE0444,561.6,USD,ACH,Office Supplies,VEND0023,China,France,Online Gambling,APPROVED,
07f99638-08c4-462b-8a8c-b0b30a7aef28,19:32.3,COMP0076,PAYEE0113,1479.64,CAD,ACH,Unusual Transfer - Review Required,VEND0125,Australia,Australia,Energy,APPROVED,
bb6e4e5a-fd0a-4926-9fa6-b53cc1fbe8d9,29:32.3,COMP0034,PAYEE0279,53.37,JPY,Bank Transfer,Research & Development,VEND0420,France,Canada,Art & Antiques Dealers,APPROVED,
85b2041e-784b-419e-9fbf-0cd3a07f5fcb,59:32.3,COMP0048,PAYEE0423,1683.92,GBP,Check,Payroll,VEND0279,India,Brazil,Online Gambling,APPROVED,
579c24a2-8be2-4541-b746-0fd8a5765b29,44:32.3,COMP0014,PAYEE0211,786.45,CAD,Wire,Maintenance Services,VEND0442,India,UK,Automotive,APPROVED,
4cebefcf-b012-4bf2-ac47-9fb37bf75779,21:32.3,COMP0056,PAYEE0085,303.92,CAD,Wire,Consulting Services,VEND0299,Germany,China,Cryptocurrency Trading,APPROVED,
27fef138-49d6-43c1-b731-4a069d6d0c22,18:32.3,COMP0045,PAYEE0016,544.68,GBP,Credit Card,Rent Payment,VEND0296,Canada,Canada,Offshore Banking,APPROVED,
aae8abc5-43c1-4bae-b5eb-dea94d183486,03:32.3,COMP0026,PAYEE0441,758.83,JPY,Check,Software License,VEND0485,Australia,Germany,Retail,APPROVED,
8ae09836-f846-4bf3-8b79-414f9c32049a,45:32.3,COMP0053,PAYEE0250,1205.23,GBP,Check,Legal Fees,VEND0172,India,Australia,Automotive,APPROVED,
40bf9c6e-6222-4f59-a76e-0aa6201ec304,55:32.3,COMP0096,PAYEE0001,2145.48,EUR,Wire,Utilities,VEND0476,Japan,Japan,Education,APPROVED,
7b201beb-0fd9-43ee-980e-58b19591f470,03:32.3,COMP0050,PAYEE0446,108,EUR,ACH,Professional Development,VEND0465,USA,UK,Automotive,APPROVED,
e8d05eda-f0aa-4452-baa1-c374c5e926e0,24:32.3,COMP0054,PAYEE0481,269.96,USD,Bank Transfer,Payroll,VEND0003,Canada,Canada,Healthcare,APPROVED,
90d34275-5946-41ae-8c24-5942921a3a37,19:32.3,COMP0002,PAYEE0184,790.83,JPY,Wire,Software License,VEND0252,USA,Brazil,Cryptocurrency Trading,APPROVED,
84aa1f21-ae35-4911-9906-b1d4837d2dce,21:32.3,COMP0028,PAYEE0007,1572.04,JPY,Check,Office Supplies,VEND0344,UK,Germany,Art & Antiques Dealers,APPROVED,
e21061d9-840b-4f9c-9f44-2d841636b650,42:32.3,COMP0085,PAYEE0118,1115.05,CAD,Credit Card,Professional Development,VEND0277,Japan,USA,Logistics,APPROVED,
d94d7b9c-ce11-41f8-ba20-f2a41480f80f,19:32.3,COMP0031,PAYEE0019,715.98,GBP,Bank Transfer,Legal Fees,VEND0240,Germany,Germany,Offshore Banking,APPROVED,
84584fa6-1ec3-46c1-b394-dc18987d1bd8,32:32.3,COMP0019,PAYEE0390,928.6,JPY,ACH,Unusual Transfer - Review Required,VEND0148,India,Australia,Precious Metals Trading,APPROVED,
fa1ab2e2-95e4-441c-bd14-182de187c36a,55:32.3,COMP0074,PAYEE0275,946.84,USD,Wire,Payroll,VEND0362,Brazil,France,Energy,APPROVED,
c51a9550-ffb2-4ff4-a8d0-be86d3e9dd7f,37:32.3,COMP0093,PAYEE0384,638.08,JPY,Check,Legal Fees,VEND0325,USA,India,Healthcare,APPROVED,
a75d1d7f-e119-4251-af39-1244384a850b,48:32.3,COMP0022,PAYEE0154,1102.35,GBP,Credit Card,Payroll,VEND0045,Brazil,Australia,Technology,APPROVED,
c94df493-9aeb-4628-a3b1-2f4e7409f0e8,01:32.3,COMP0085,PAYEE0470,1248.21,EUR,ACH,Unusual Transfer - Review Required,VEND0337,China,Germany,Art & Antiques Dealers,APPROVED,
9eaf3b4d-19a5-487d-a310-83f79a1e4462,25:32.3,COMP0028,PAYEE0128,1762.77,GBP,Check,Office Supplies,VEND0221,China,India,Energy,APPROVED,
0e2a4a1d-f051-4611-af33-1ce73cee58e3,36:32.3,COMP0047,PAYEE0340,434.45,EUR,ACH,Professional Development,VEND0404,Australia,USA,Energy,APPROVED,
b68ac509-485e-47e8-bcc8-ef45ad6ad732,11:32.3,COMP0089,PAYEE0143,1923.51,EUR,Credit Card,Cloud Hosting,VEND0017,India,Brazil,Energy,APPROVED,
2d234b0b-bd35-4c1c-a297-dd8583d1c3b1,46:32.3,COMP0039,PAYEE0251,1867.49,USD,Credit Card,Legal Fees,VEND0111,USA,India,Art & Antiques Dealers,APPROVED,
13c30576-ef99-4d57-9bbb-c2f049a0e786,59:32.3,COMP0038,PAYEE0040,407.66,USD,Wire,Software License,VEND0446,Germany,France,Art & Antiques Dealers,APPROVED,
2a0ff01a-339a-4c2d-b61f-a3ae167040df,17:32.3,COMP0015,PAYEE0192,941.6,EUR,Check,Unusual Transfer - Review Required,VEND0385,Japan,Japan,Cannabis Industry,APPROVED,
8863350c-de7b-4bde-8e3e-5c06a8271531,47:32.3,COMP0090,PAYEE0200,806,EUR,Wire,Unusual Transfer - Review Required,VEND0334,Brazil,Japan,Cannabis Industry,APPROVED,
d70f3f7b-48f3-4b42-8faa-c38c0fa21173,03:32.3,COMP0095,PAYEE0278,1259.07,USD,Bank Transfer,Cloud Hosting,VEND0380,France,Germany,Arms Dealing,APPROVED,
4187ab62-2620-49b3-98ce-a87ce8a72257,10:32.3,COMP0043,PAYEE0446,955.28,USD,Wire,Office Supplies,VEND0060,USA,Japan,Manufacturing,APPROVED,
1d531064-0381-4914-8bcf-c46bba9c29a0,36:32.3,COMP0036,PAYEE0174,232.5,JPY,Bank Transfer,Research & Development,VEND0457,Germany,Japan,Education,APPROVED,
6aab1624-4abd-4550-8800-b4ab37ece8f3,23:32.3,COMP0090,PAYEE0415,1073.86,USD,Credit Card,Cloud Hosting,VEND0469,Brazil,Canada,Finance,APPROVED,
1cdb5199-4370-4079-bc4f-fb53514f8f11,44:32.3,COMP0073,PAYEE0320,1289.95,USD,Check,Research & Development,VEND0057,UK,Brazil,Logistics,APPROVED,
67b55885-4fc6-4cc4-8538-894b4dd5cec1,04:32.3,COMP0012,PAYEE0162,397.79,EUR,Check,Research & Development,VEND0262,Australia,France,Healthcare,APPROVED,
ae79a232-7c57-45be-9eca-7a6a63ca0429,15:32.3,COMP0048,PAYEE0120,114.77,EUR,Bank Transfer,Marketing Campaign,VEND0269,Canada,India,Cryptocurrency Trading,APPROVED,
d96db461-9793-4d25-8d0b-18c6bcf24224,58:32.3,COMP0014,PAYEE0199,1140.06,JPY,Bank Transfer,Research & Development,VEND0452,Australia,USA,Education,APPROVED,
f7891823-168e-498b-8db7-e13ddbf9a968,00:32.3,COMP0072,PAYEE0159,1734.36,JPY,Bank Transfer,Utilities,VEND0379,USA,Brazil,Offshore Banking,APPROVED,
b4b828e8-2e00-44a5-aa73-38fc0f23f384,57:32.3,COMP0058,PAYEE0157,1426.15,USD,Check,Utilities,VEND0386,India,Canada,Arms Dealing,APPROVED,
68b4a8b9-5a58-4297-95c8-83a6ecbc55bd,07:32.3,COMP0053,PAYEE0498,1477.76,CAD,Bank Transfer,Payroll,VEND0158,UK,Germany,Manufacturing,APPROVED,
c109c2a0-081d-4750-ba30-1676a7852f16,05:32.3,COMP0052,PAYEE0339,1338.41,CAD,Bank Transfer,Consulting Services,VEND0006,UK,Germany,Online Gambling,APPROVED,
163caf69-5448-4ee6-994b-8efe2789d964,26:32.3,COMP0002,PAYEE0413,970.14,USD,ACH,IT Support,VEND0060,France,China,Energy,APPROVED,
06076f33-825b-49a8-b270-ce01614d08ae,08:32.3,COMP0034,PAYEE0440,782.42,JPY,Credit Card,Payroll,VEND0328,USA,Brazil,Manufacturing,APPROVED,
f3b63a63-29b9-4d74-ad58-634e321b569f,41:32.3,COMP0053,PAYEE0046,134.26,GBP,Check,Software License,VEND0295,China,UK,Precious Metals Trading,APPROVED,
72a3619d-a26f-4551-85b5-b429b703e55a,47:32.3,COMP0029,PAYEE0340,805.28,JPY,Bank Transfer,Rent Payment,VEND0112,USA,China,Retail,APPROVED,
6627cdbb-f283-41cd-bebe-d3b2ab0ed0a9,19:32.3,COMP0068,PAYEE0285,105.35,USD,ACH,IT Support,VEND0433,India,UK,Healthcare,APPROVED,
c1bad1c4-8184-47c6-98b9-e1fc71ccfef7,28:32.3,COMP0009,PAYEE0348,580.14,USD,Credit Card,Maintenance Services,VEND0258,Canada,Japan,Retail,APPROVED,
a6e59419-489b-43e1-84d6-db2f91120a9c,03:32.3,COMP0023,PAYEE0146,605.88,GBP,ACH,Software License,VEND0280,Australia,USA,Offshore Banking,APPROVED,
66d0be01-9b60-425f-910c-80c1cce4cfec,19:32.3,COMP0007,PAYEE0313,1286.91,USD,Bank Transfer,IT Support,VEND0033,France,Australia,Manufacturing,APPROVED,
412f4cbc-075b-463d-bdea-187eecbd7d49,55:32.3,COMP0059,PAYEE0401,410.25,GBP,Bank Transfer,Office Supplies,VEND0266,USA,UK,Cryptocurrency Trading,APPROVED,
ef3fdd58-4d2a-47ac-8a7c-99e2ff8674ea,56:32.3,COMP0027,PAYEE0311,1867.5,EUR,Bank Transfer,Marketing Campaign,VEND0449,India,France,Logistics,APPROVED,
bb6fe1ca-ade9-4852-b694-34bea0b9e426,59:32.3,COMP0016,PAYEE0424,931.64,USD,Credit Card,Office Supplies,VEND0429,Germany,Japan,Healthcare,APPROVED,
f97b1748-9124-445c-bf37-700ab3a9e855,40:32.3,COMP0037,PAYEE0003,617.7,GBP,ACH,Maintenance Services,VEND0092,USA,Japan,Manufacturing,APPROVED,
79ecf32b-b42e-46b2-9bef-a0853f7a4d08,13:32.3,COMP0029,PAYEE0217,918.79,JPY,Credit Card,Maintenance Services,VEND0060,Japan,Japan,Precious Metals Trading,APPROVED,
811ff03d-4fef-414d-be0b-939370a7b5e1,09:32.3,COMP0068,PAYEE0418,1726.25,GBP,Bank Transfer,Unusual Transfer - Review Required,VEND0177,USA,UK,Shell Corporations,APPROVED,
e6249207-f7e6-4af2-9ebd-67f3f82e1619,01:32.3,COMP0067,PAYEE0483,726.04,EUR,Check,Unusual Transfer - Review Required,VEND0104,Brazil,UK,Finance,APPROVED,
87fc4676-3de0-412d-8b64-9bdd248ed765,54:32.3,COMP0044,PAYEE0141,1373.85,EUR,Check,Software License,VEND0337,China,Germany,Offshore Banking,APPROVED,
b70be468-9ac0-4cde-8562-00b123e58c84,38:32.3,COMP0093,PAYEE0469,267.37,JPY,ACH,Office Supplies,VEND0031,USA,Germany,Education,APPROVED,
478387d2-5a21-4a07-914b-7e756c4f9b15,17:32.3,COMP0007,PAYEE0468,242.17,USD,Wire,Marketing Campaign,VEND0464,Canada,China,Precious Metals Trading,APPROVED,
74bac8bc-a1a6-4da6-adf2-380a6c02619c,53:32.3,COMP0098,PAYEE0111,57.76,EUR,Bank Transfer,Rent Payment,VEND0420,India,India,Art & Antiques Dealers,APPROVED,
cc58cbc1-4459-4ab9-80fc-326e6517b295,56:32.3,COMP0044,PAYEE0033,1294.58,GBP,Check,Marketing Campaign,VEND0158,Germany,Germany,Cryptocurrency Trading,APPROVED,
441b39cb-d0bb-43c3-9ca7-c9ac8d2d5f07,42:32.3,COMP0088,PAYEE0390,1573.09,EUR,Bank Transfer,Rent Payment,VEND0425,Brazil,India,Offshore Banking,APPROVED,
85b9c8b0-5e0f-4e76-a467-6ed6d8271c38,08:32.3,COMP0069,PAYEE0485,324.74,JPY,Bank Transfer,Professional Development,VEND0035,France,France,Art & Antiques Dealers,APPROVED,
85cae62c-d38d-4351-a43e-1c7afb2dce7a,08:32.3,COMP0089,PAYEE0130,1165.15,EUR,Check,Consulting Services,VEND0287,China,Australia,Energy,APPROVED,
d3007dfa-f694-45c4-ad24-cb9bd1a7cd4e,14:32.3,COMP0059,PAYEE0094,1229.31,CAD,Bank Transfer,Office Supplies,VEND0480,Germany,UK,Precious Metals Trading,APPROVED,
70615544-1537-43ab-a885-86e147d85ed1,11:32.3,COMP0074,PAYEE0352,1136.62,GBP,Bank Transfer,Maintenance Services,VEND0445,UK,China,Technology,APPROVED,
b36e01cf-e41b-48ff-99e8-23121ca5d646,28:32.3,COMP0090,PAYEE0052,461.89,JPY,Credit Card,Consulting Services,VEND0266,Japan,France,Technology,APPROVED,
f2610956-88d0-47c5-a802-60be4233854e,00:32.3,COMP0078,PAYEE0245,259.11,CAD,Bank Transfer,Office Supplies,VEND0451,France,Germany,Online Gambling,APPROVED,
be61c3f0-0925-444c-a736-7a328af7eaa2,01:32.3,COMP0074,PAYEE0056,1457.22,JPY,Check,IT Support,VEND0029,Germany,UK,Shell Corporations,APPROVED,
31c971ff-fbfe-4522-9f8c-a4d7c5d62a32,04:32.3,COMP0076,PAYEE0167,1159.05,USD,Bank Transfer,Cloud Hosting,VEND0033,China,Australia,Energy,APPROVED,
aeb3fcac-44d0-4e1f-9048-f157ef54b321,57:32.3,COMP0053,PAYEE0472,308.37,CAD,Credit Card,IT Support,VEND0160,Germany,Australia,Art & Antiques Dealers,APPROVED,
aa259411-8bb6-4b50-8f56-7172e712230e,54:32.3,COMP0038,PAYEE0258,1108.65,EUR,Check,Payroll,VEND0033,France,Australia,Real Estate,APPROVED,
401af557-1d87-41ee-b2bb-8a2bfa7c8355,22:32.3,COMP0100,PAYEE0445,828.61,JPY,Credit Card,Consulting Services,VEND0494,Canada,UK,Automotive,APPROVED,
e92da5d9-a34c-4397-a646-a99b7c991b95,24:32.3,COMP0023,PAYEE0242,1956.8,USD,ACH,Unusual Transfer - Review Required,VEND0268,Australia,Germany,Arms Dealing,APPROVED,
bc1dbcc9-9bda-4d3b-af20-2fa3b6858f92,37:32.3,COMP0006,PAYEE0132,2194.78,EUR,Wire,Marketing Campaign,VEND0282,France,Australia,Manufacturing,APPROVED,
30cce42d-bda8-40fa-84b4-ad5593562507,11:32.3,COMP0095,PAYEE0238,536.53,JPY,Wire,Consulting Services,VEND0437,India,Germany,Education,APPROVED,
8ca22584-c1e2-4326-86f9-a136db4f2ef9,22:32.3,COMP0005,PAYEE0458,375.03,EUR,Check,Maintenance Services,VEND0103,China,Germany,Education,APPROVED,
315c912f-9a9c-4e38-9ce3-8b0c0721db3d,35:32.3,COMP0093,PAYEE0071,467.61,JPY,Check,Maintenance Services,VEND0027,Canada,India,Arms Dealing,APPROVED,
f07161a4-43fe-42a8-978c-e99949553798,13:32.3,COMP0066,PAYEE0447,312.24,EUR,Check,Cloud Hosting,VEND0427,Canada,USA,Online Gambling,APPROVED,
0fd0a18b-a2c1-4aba-82ff-d68fca906fc2,21:32.3,COMP0054,PAYEE0247,584.38,USD,Wire,Utilities,VEND0353,China,Germany,Shell Corporations,APPROVED,
04740e0a-6ae2-49af-baac-2b3703b080b3,00:32.3,COMP0023,PAYEE0124,1240.28,USD,Credit Card,IT Support,VEND0382,Brazil,Canada,Online Gambling,APPROVED,
e2808f93-3221-43a6-a99a-a3bce293c917,33:32.3,COMP0004,PAYEE0377,519.9,EUR,Wire,Rent Payment,VEND0185,Australia,Japan,Online Gambling,APPROVED,
16b6c897-c1af-4486-8b1f-105f246b83ba,54:32.3,COMP0033,PAYEE0455,1502.81,EUR,Bank Transfer,Legal Fees,VEND0499,India,Japan,Energy,APPROVED,
8b771de5-2259-47c3-95f8-b28eac686328,46:32.3,COMP0024,PAYEE0066,1680.37,EUR,Wire,Software License,VEND0095,UK,Japan,Finance,APPROVED,
dd1eae14-3d0d-4310-8494-60a03cddc94a,41:32.3,COMP0073,PAYEE0263,1910.65,GBP,Wire,IT Support,VEND0441,Canada,Australia,Manufacturing,APPROVED,
b9fe7212-9394-479e-9f7c-785bb6452068,19:32.3,COMP0042,PAYEE0321,1188.43,GBP,Check,Cloud Hosting,VEND0226,India,China,Logistics,APPROVED,
09066068-f43e-429b-a65a-da893dae7646,35:32.3,COMP0009,PAYEE0099,824.9,JPY,Credit Card,Travel Expenses,VEND0077,Brazil,Canada,Offshore Banking,APPROVED,
77aa9731-c975-46ae-88ff-1d620da8a9fb,10:32.3,COMP0073,PAYEE0445,609.8,EUR,Bank Transfer,Consulting Services,VEND0161,Canada,Japan,Manufacturing,APPROVED,
58dd8334-5370-4bed-b2a1-88d58b343b2c,17:32.3,COMP0035,PAYEE0240,732.25,EUR,ACH,Office Supplies,VEND0314,France,India,Automotive,APPROVED,
b46b81e8-dcb3-412f-9173-2b5afb520a45,20:32.3,COMP0017,PAYEE0064,553.2,USD,Bank Transfer,Utilities,VEND0012,Australia,Brazil,Online Gambling,APPROVED,
a798bf78-3e92-48f0-9d54-e8573989010f,51:32.3,COMP0003,PAYEE0213,1190.91,CAD,Credit Card,Travel Expenses,VEND0494,India,UK,Adult Entertainment,APPROVED,
caeabea7-c028-40db-a9a6-b12c19cb9eee,14:32.3,COMP0009,PAYEE0310,1491.39,JPY,Check,Consulting Services,VEND0249,Canada,Brazil,Finance,APPROVED,
46b31c88-d6d5-45d6-9cdb-d45af6686c91,47:32.3,COMP0096,PAYEE0170,2335.66,CAD,Bank Transfer,Unusual Transfer - Review Required,VEND0009,China,Australia,Finance,APPROVED,
12331b3f-a647-4ac0-a760-e55c6e27ed44,09:32.3,COMP0088,PAYEE0326,772.04,CAD,Check,Cloud Hosting,VEND0162,Japan,Canada,Education,APPROVED,
2e78a284-ae72-4840-9a7d-c49f0ddc0bef,05:32.3,COMP0055,PAYEE0465,843.47,GBP,ACH,Office Supplies,VEND0240,Germany,India,Finance,APPROVED,
16713880-7e5d-4140-8835-e6d8db62f0fa,18:32.3,COMP0008,PAYEE0365,669.4,CAD,ACH,Cloud Hosting,VEND0097,Germany,Japan,Arms Dealing,APPROVED,
f9323a90-5dba-46df-a339-1c44ebb66322,33:32.3,COMP0027,PAYEE0439,1723.55,CAD,Bank Transfer,Legal Fees,VEND0108,USA,Japan,Arms Dealing,APPROVED,
ec581db4-54da-4da5-9a9d-a832ec0b08c1,04:32.3,COMP0001,PAYEE0080,590.63,EUR,Wire,Marketing Campaign,VEND0325,Brazil,Australia,Precious Metals Trading,APPROVED,
a8306104-8ebb-4219-aa0d-660611d04131,21:32.3,COMP0045,PAYEE0183,891.64,JPY,Wire,Utilities,VEND0049,UK,Brazil,Online Gambling,APPROVED,
0d54f27c-f178-4dde-886f-c77174e126a8,43:32.3,COMP0028,PAYEE0324,1014.98,EUR,Check,Marketing Campaign,VEND0370,Germany,France,Cryptocurrency Trading,APPROVED,
fe8d35af-e6bc-4338-aa40-15b032ab3728,07:32.3,COMP0063,PAYEE0022,900.12,CAD,Bank Transfer,Legal Fees,VEND0047,India,USA,Logistics,APPROVED,
065ddff6-f7d7-4426-8baa-085d1484a3d3,31:32.3,COMP0007,PAYEE0015,811.48,EUR,Check,Marketing Campaign,VEND0391,Germany,Japan,Adult Entertainment,APPROVED,
c3a7a018-612d-4b7a-840b-eb72abe6a613,25:32.3,COMP0081,PAYEE0101,207.89,JPY,ACH,Utilities,VEND0414,China,China,Energy,APPROVED,
5652cebb-1f79-4ab8-b146-470d63a6e7f8,33:32.3,COMP0032,PAYEE0230,495.05,JPY,ACH,Rent Payment,VEND0436,Australia,Australia,Adult Entertainment,APPROVED,
11c86d8d-73b5-4b49-ae19-5278b15df0eb,14:32.3,COMP0061,PAYEE0263,1536.35,USD,Wire,Cloud Hosting,VEND0254,Brazil,UK,Cryptocurrency Trading,APPROVED,
1a34c189-e9cc-498f-a368-12ca2182d3cf,56:32.3,COMP0092,PAYEE0124,65.84,USD,Bank Transfer,Marketing Campaign,VEND0378,UK,Canada,Shell Corporations,APPROVED,
0dc75c73-608d-480e-abfa-e9213aedf5e7,44:32.3,COMP0095,PAYEE0022,877.88,EUR,ACH,Consulting Services,VEND0236,India,France,Finance,APPROVED,
993f15fa-ca81-475a-8270-47ecf23fb753,24:32.3,COMP0017,PAYEE0484,1784.99,EUR,Check,Software License,VEND0176,Japan,UK,Manufacturing,APPROVED,
65bf8dac-b6e3-4d71-b43e-f5734fa542b0,24:32.3,COMP0001,PAYEE0112,2036.8,USD,Credit Card,Unusual Transfer - Review Required,VEND0423,Germany,Brazil,Cannabis Industry,APPROVED,
ed9a8f74-2296-4c4b-9a1e-374512c939fb,44:32.3,COMP0051,PAYEE0294,440.56,USD,ACH,Marketing Campaign,VEND0278,UK,Germany,Online Gambling,APPROVED,
6f74d728-6c52-4d9d-b85f-09fd38e48af4,45:32.3,COMP0042,PAYEE0087,1696.32,GBP,Wire,Cloud Hosting,VEND0364,Japan,China,Finance,APPROVED,
b8dd6e2b-2525-4185-9c68-4c2da647db70,23:32.3,COMP0040,PAYEE0030,338.92,CAD,Credit Card,Cloud Hosting,VEND0103,France,Canada,Cryptocurrency Trading,APPROVED,
c240da37-d10a-49b7-9008-392d9e177450,54:32.3,COMP0023,PAYEE0300,949.07,GBP,Bank Transfer,Travel Expenses,VEND0204,France,USA,Technology,APPROVED,
27d6bb64-aee8-4bf7-ae5d-ec8742e98f22,29:32.3,COMP0009,PAYEE0150,894.86,EUR,Credit Card,Marketing Campaign,VEND0276,UK,India,Precious Metals Trading,APPROVED,
e782acbb-aace-44e7-a348-cf83837bc460,39:32.3,COMP0100,PAYEE0199,304.98,EUR,ACH,Payroll,VEND0427,China,USA,Real Estate,APPROVED,
775ddfee-5f8c-49c8-9a8d-5e8011f9b9f4,15:32.3,COMP0014,PAYEE0195,889.33,CAD,Credit Card,Maintenance Services,VEND0049,France,Brazil,Finance,APPROVED,
a183d067-5117-4b1f-927e-8e3d71bedadc,50:32.3,COMP0004,PAYEE0147,357.31,USD,Wire,Travel Expenses,VEND0181,Canada,Australia,Retail,APPROVED,
6f5451c1-11b5-461d-b10d-15ee17b14f05,26:32.3,COMP0003,PAYEE0370,171.56,EUR,ACH,Legal Fees,VEND0324,Canada,Germany,Cannabis Industry,APPROVED,
8a7927d6-af01-4f5f-af32-5a951764f41e,33:32.3,COMP0042,PAYEE0015,1668.46,EUR,Wire,Cloud Hosting,VEND0423,Germany,India,Logistics,APPROVED,
cd139830-149d-4567-86cf-ed4d16e37aef,25:32.3,COMP0059,PAYEE0140,507.3,JPY,Credit Card,Travel Expenses,VEND0436,France,Australia,Finance,APPROVED,
ab235b87-daea-45d2-b24c-c5296e24127c,31:32.3,COMP0068,PAYEE0039,1451.13,CAD,Check,Legal Fees,VEND0081,UK,Australia,Logistics,APPROVED,
c737f64d-e385-4d95-9560-56a393a6f9d0,04:32.3,COMP0003,PAYEE0103,2030,USD,Wire,Rent Payment,VEND0379,USA,Brazil,Real Estate,APPROVED,
faa7471d-ac1f-4d46-8c0d-5bfcc3e81e06,20:32.3,COMP0049,PAYEE0161,119.31,GBP,Credit Card,Cloud Hosting,VEND0295,China,UK,Offshore Banking,APPROVED,
4b59af09-2fd7-4dbc-b5c1-cd9bf73d130d,12:32.3,COMP0085,PAYEE0382,949.35,USD,Check,Research & Development,VEND0359,Germany,India,Offshore Banking,APPROVED,
dbb3cb67-f05a-4a2a-88e7-f4fc55a089ac,41:32.3,COMP0037,PAYEE0104,1526.79,CAD,Bank Transfer,Payroll,VEND0123,UK,China,Energy,APPROVED,
95c07b93-b34e-4d47-b01c-7502d09e5793,02:32.3,COMP0077,PAYEE0203,1014.1,CAD,Bank Transfer,Travel Expenses,VEND0204,India,France,Offshore Banking,APPROVED,
9f1c9b6f-676a-4dae-be7e-f1e4f867efcb,19:32.3,COMP0081,PAYEE0007,1261.83,GBP,Check,Consulting Services,VEND0018,UK,USA,Healthcare,APPROVED,
6fb46c46-9770-4247-99d7-19648f5b328f,19:32.3,COMP0004,PAYEE0234,697.55,JPY,Wire,Office Supplies,VEND0302,USA,UK,Offshore Banking,APPROVED,
7e66d87e-fb9d-4124-91b6-45e52d9ab055,06:32.3,COMP0090,PAYEE0346,1517.48,EUR,Wire,Cloud Hosting,VEND0033,Canada,China,Arms Dealing,APPROVED,
1551d4f0-0fa5-4fa0-bd6c-c96b1856f8e0,54:32.3,COMP0085,PAYEE0385,550.19,GBP,Check,IT Support,VEND0136,France,Brazil,Online Gambling,APPROVED,
ae00d859-45f2-4e43-8ebc-c2032f557c84,46:32.3,COMP0024,PAYEE0299,1568.32,USD,Bank Transfer,Legal Fees,VEND0425,China,China,Arms Dealing,APPROVED,
2d9d31c8-afe9-4789-83c7-9cd2d7f0092d,34:32.3,COMP0007,PAYEE0388,862.78,CAD,Bank Transfer,Marketing Campaign,VEND0005,India,Canada,Arms Dealing,APPROVED,
a6cb8d87-96b5-459e-aafa-1831f4c194e5,14:32.3,COMP0032,PAYEE0392,1456.68,USD,Check,Software License,VEND0225,UK,Brazil,Cryptocurrency Trading,APPROVED,
507ba647-4c1d-4b92-af54-3801a01482a6,20:32.3,COMP0039,PAYEE0480,999.51,GBP,Credit Card,IT Support,VEND0150,USA,USA,Automotive,APPROVED,
309535a1-671f-4775-8594-350daf8ea3dc,36:32.3,COMP0100,PAYEE0075,934.84,EUR,Wire,IT Support,VEND0056,Germany,USA,Automotive,APPROVED,
17c753bc-651d-4db4-b39d-0cf476e0b578,42:32.3,COMP0068,PAYEE0165,545.31,JPY,Wire,Unusual Transfer - Review Required,VEND0011,UK,China,Shell Corporations,APPROVED,
9dfc39d4-da23-4c0b-a579-a350050b378b,47:32.3,COMP0097,PAYEE0187,496.59,EUR,Check,Travel Expenses,VEND0353,Germany,Germany,Energy,APPROVED,
0ba031bf-0e6d-42a9-b6ee-5465c049ac12,40:32.3,COMP0038,PAYEE0376,424.16,USD,Credit Card,Professional Development,VEND0475,UK,China,Arms Dealing,APPROVED,
4e339fc2-a676-4f3c-9517-b17a71da369d,39:32.3,COMP0075,PAYEE0394,1935.55,JPY,ACH,Research & Development,VEND0149,Germany,Australia,Shell Corporations,APPROVED,
79f448e3-bec6-4110-b22a-f4be20753cc9,07:32.3,COMP0027,PAYEE0117,980.85,CAD,Credit Card,Rent Payment,VEND0237,Germany,Australia,Adult Entertainment,APPROVED,
062d8a68-374b-4295-982c-8c3dd089c140,57:32.3,COMP0079,PAYEE0165,256.98,JPY,ACH,Payroll,VEND0003,UK,Canada,Online Gambling,APPROVED,
fe2a744e-a498-435e-95b2-8ad6002b3ddd,16:32.3,COMP0072,PAYEE0128,623.1,JPY,Check,Unusual Transfer - Review Required,VEND0369,China,France,Real Estate,APPROVED,
869839e5-a07f-4299-9d9a-93a4b047ea45,40:32.3,COMP0008,PAYEE0103,1218.54,EUR,Check,Unusual Transfer - Review Required,VEND0119,USA,China,Offshore Banking,APPROVED,
b36b7325-b9f6-4095-aad6-7cd9669278f2,55:32.3,COMP0024,PAYEE0300,2125.77,EUR,Check,Travel Expenses,VEND0430,France,UK,Offshore Banking,APPROVED,
